Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,ybar1,girders,Sb1,I,girderspacing,df1,df2,haunch,TandemMoment
TX_24_50_P01_LK4,4638616.258247134,23.866197183098592,-156751.760872265,0.4545429751953418,-6208.868065588538,4638616.258247134,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,4,32258.925964671267,50,24,0.5539457884374487,134016.10572738457,-1844.6538804993104,35.5,466.98906549167503,7368000.0,182010.73156637722,4,0.6295624671888076,6721.105155629439,20.54220254382916,29.25,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,2405.1594776995307,7.3333,0.473044625464988,0.6295624671888076,2.0,7368000.0
TX_24_50_P01_LK5,4638616.258247134,23.866197183098592,-261922.5911809979,0.4545429751953418,-10152.0551167918,4638616.258247134,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,4,32602.86410935876,50,24,0.5539457884374487,219106.9679466451,-1843.9314755677053,35.5,466.98906549167503,7368000.0,182010.73156637722,4,0.6295624671888076,11231.269487610698,20.54220254382916,29.25,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,2405.1594776995307,7.3333,0.473044625464988,0.6295624671888076,2.0,7368000.0
TX_24_50_P01_LK6,4638616.258247134,23.866197183098592,-380886.59275560296,0.4545429751953418,-14388.731410492088,4638616.258247134,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,4,33004.55515404427,50,24,0.5539457884374487,310530.5588017247,-1843.6757217735287,35.5,466.98906549167503,7368000.0,182010.73156637722,4,0.6295624671888076,16332.964018676757,20.54220254382916,29.25,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,2405.1594776995307,7.3333,0.473044625464988,0.6295624671888076,2.0,7368000.0
TX_24_50_P01_LK7,4638616.258247134,23.866197183098592,-482680.05317386787,0.4545429751953418,-17822.877310007054,4638616.258247134,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,4,33359.07322832253,50,24,0.5539457884374487,384635.37842246343,-1843.9935838826589,35.5,466.98906549167503,7368000.0,182010.73156637722,4,0.6295624671888076,20698.35583013098,20.54220254382916,29.25,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,2405.1594776995307,7.3333,0.473044625464988,0.6295624671888076,2.0,7368000.0
TX_24_50_P01_LK8,4638616.258247134,23.866197183098592,-551993.5807067497,0.4545429751953418,-20056.54975629408,4638616.258247134,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,4,33603.49818030736,50,24,0.5539457884374487,432835.9052299063,-1843.803034115606,35.5,466.98906549167503,7368000.0,182010.73156637722,4,0.6295624671888076,23670.822587155155,20.54220254382916,29.25,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,2405.1594776995307,7.3333,0.473044625464988,0.6295624671888076,2.0,7368000.0
TX_24_50_P01_LK9,4638616.258247134,23.866197183098592,-591607.1376495601,0.4545429751953418,-21295.325275539744,4638616.258247134,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,4,33744.86413311694,50,24,0.5539457884374487,459567.502659541,-1843.686111801211,35.5,466.98906549167503,7368000.0,182010.73156637722,4,0.6295624671888076,25369.62414991775,20.54220254382916,29.25,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,2405.1594776995307,7.3333,0.473044625464988,0.6295624671888076,2.0,7368000.0
TX_24_50_R01_LK0,4404671.54101669,16.25,-10498.86308085498,0.4545429751953418,-405.94040767357166,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,32044.89370573708,50,24,0.5260079975916144,9133.93710019911,-1812.2570807291365,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,431.21104273537014,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK1,4404671.54101669,16.25,-22156.351536766982,0.4545429751953418,-858.0625730931629,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,32081.64946475577,50,24,0.5260079975916144,19215.425133988207,-1812.203976276697,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,913.5057808126718,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK2,4404671.54101669,16.25,-45997.43725602991,0.4545429751953418,-1776.3941434164644,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,32157.11006209063,50,24,0.5260079975916144,39692.52058602134,-1812.0942453275045,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,1899.8608477758976,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK3,4404671.54101669,16.25,-92154.61095747644,0.4545429751953418,-3529.9192841690656,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,32304.325418096225,50,24,0.5260079975916144,78792.8878662919,-1811.8774549205264,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,3809.4762216482295,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK4,4404671.54101669,16.25,-172801.86495598967,0.4545429751953418,-6514.970468132976,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,32565.16373803108,50,24,0.5260079975916144,145354.00805266475,-1811.4846373668881,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,7146.007883395827,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK5,4404671.54101669,16.25,-291599.43076856027,0.4545429751953418,-10724.454798163199,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,32958.01435337345,50,24,0.5260079975916144,239217.72265793142,-1810.8725595724877,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,12060.872335482662,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK6,4404671.54101669,16.25,-429389.33068331063,0.4545429751953418,-15318.561788199357,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,33426.92007560389,50,24,0.5260079975916144,341657.811174841,-1810.1112466770455,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,17761.45416627226,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK7,4404671.54101669,16.25,-551321.5049239,0.4545429751953418,-19120.355099866265,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,33853.97308789434,50,24,0.5260079975916144,426430.7701448578,-1809.3905805774732,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,22805.95085757382,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK8,4404671.54101669,16.25,-635850.2994145694,0.4545429751953418,-21609.705451571528,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,34156.743904574745,50,24,0.5260079975916144,481938.6786309519,-1808.8649278886953,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,26303.005171439458,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_50_R01_LK9,4404671.54101669,16.25,-684904.4071588676,0.4545429751953418,-22999.583542099987,4404671.54101669,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,4,34334.9649511662,50,24,0.5260079975916144,512930.38930078363,-1808.5501225284418,38.2,492.0269841301811,7368000.0,100934.47641637054,4,0.597811012624415,28332.425038910842,21.414412164347148,29.25,17.060657565114283,"[18, 130]",434.7972361019465,2460.0,7.3333,0.44939576995372416,0.597811012624415,3.25,7368000.0
TX_24_55_P01_LK0,5326857.710830769,26.663457031249997,-10399.570899868022,0.4545429751953418,-374.79796268048915,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,31803.907969870277,55,24,0.5548117207092643,8495.108645806404,-1868.3961748428342,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,398.3621169901606,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK1,5326857.710830769,26.663457031249997,-21818.577219909756,0.4545429751953418,-791.0477747282049,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,31836.6896426335,55,24,0.5548117207092643,17707.77344179194,-1868.0631742409503,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,842.5012700214755,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK2,5326857.710830769,26.663457031249997,-44994.97243956182,0.4545429751953418,-1631.493422401302,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,31899.70899121376,55,24,0.5548117207092643,36307.69792722015,-1868.0987034627867,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,1744.0095171705482,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK3,5326857.710830769,26.663457031249997,-89321.00451576845,0.4545429751953418,-3220.3234973263675,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,32023.32042491938,55,24,0.5548117207092643,71470.93335551902,-1867.7195312381743,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,3468.1439284078974,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK4,5326857.710830769,26.663457031249997,-165004.86473699097,0.4545429751953418,-5876.729941176722,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,32236.665122394435,55,24,0.5548117207092643,130261.26383361677,-1867.0773250992365,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,6411.986293895979,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK5,5326857.710830769,26.663457031249997,-272453.15386520646,0.4545429751953418,-9522.818294716772,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,32544.62378239724,55,24,0.5548117207092643,210954.76604718334,-1866.1771395489216,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,10591.341054364599,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK6,5326857.710830769,26.663457031249997,-391909.86758830136,0.4545429751953418,-13395.245117776543,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,32897.609312728455,55,24,0.5548117207092643,296658.47587933176,-1864.89939281955,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,15237.708729721391,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK7,5326857.710830769,26.663457031249997,-490842.3987919316,0.4545429751953418,-16465.334061160327,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,33189.52200386179,55,24,0.5548117207092643,364603.23998590454,-1864.3907090087448,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,19085.847298879064,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK8,5326857.710830769,26.663457031249997,-557072.420817286,0.4545429751953418,-18443.89353986075,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,33390.23839232289,55,24,0.5548117207092643,408391.78216952283,-1863.8606523872002,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,21661.92676249405,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_P01_LK9,5326857.710830769,26.663457031249997,-594423.030481453,0.4545429751953418,-19533.382104625704,5326857.710830769,9096.287423391568,-2132.277440650431,30770.626573830643,12662.93721543911,4,33504.49968396196,55,24,0.5548117207092643,432503.8275694005,-1863.5641547068806,38.4,560.6411881088233,8448000.0,247041.53325925674,4,0.6305466040282633,23114.710994440116,22.58652679114466,32.12,17.909003816774973,"[1, 12, 1.375, 12, 0.5, 19.8]",507.9169961911156,3409.6949195556645,7.3333,0.4698276365636086,0.6305466040282633,1.9449999999999967,8448000.0
TX_24_55_R01_LK0,5056080.565208982,17.560000000000002,-10496.44827186249,0.4545429751953418,-370.6652737225117,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,32244.769577268682,55,24,0.5266092902621899,8979.488263303216,-1848.2273707382165,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,398.5246628443594,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK1,5056080.565208982,17.560000000000002,-22088.755973023668,0.4545429751953418,-784.0049069600987,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,32279.845080936924,55,24,0.5266092902621899,18846.509667269624,-1848.0581002373551,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,844.7172551791779,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK2,5056080.565208982,17.560000000000002,-45835.293315336334,0.4545429751953418,-1625.2076250080531,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,32351.949855004084,55,24,0.5266092902621899,38927.24849947168,-1847.712300306847,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,1758.7302755063445,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK3,5056080.565208982,17.560000000000002,-91955.72400760965,0.4545429751953418,-3237.6074610323817,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,32492.974763864277,55,24,0.5266092902621899,77417.5901325256,-1847.0443578391016,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,3533.9197689269904,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK4,5056080.565208982,17.560000000000002,-172992.22081109614,0.4545429751953418,-6001.136894654061,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,32743.963397136635,55,24,0.5266092902621899,143387.0783677009,-1845.8826786488614,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,6653.029666729744,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK5,5056080.565208982,17.560000000000002,-293377.4797587789,0.4545429751953418,-9938.82948909752,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,33124.53761152577,55,24,0.5266092902621899,237385.55803743936,-1844.1857074127977,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,11286.657459889571,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK6,5056080.565208982,17.560000000000002,-434450.5318974438,0.4545429751953418,-14291.456222296263,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,33582.549866566646,55,24,0.5266092902621899,341289.12228921475,-1842.2420366620638,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,16716.521895041864,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK7,5056080.565208982,17.560000000000002,-560512.6988086825,0.4545429751953418,-17937.741173650556,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,34003.012110665106,55,24,0.5266092902621899,428331.27544092655,-1840.5469191644922,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,21568.587532001977,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK8,5056080.565208982,17.560000000000002,-648550.4222304747,0.4545429751953418,-20347.363209174757,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,34302.94188041187,55,24,0.5266092902621899,485852.4766229398,-1839.3865849932643,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,24957.093583486818,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_55_R01_LK9,5056080.565208982,17.560000000000002,-699876.545949405,0.4545429751953418,-21700.41984590736,5056080.565208982,9559.760994364551,-2631.8090164264772,12397.073065355082,13547.548869406772,4,34480.181673082305,55,24,0.5266092902621899,518151.91689396306,-1838.7189905593966,43.2,584.1272971464319,8448000.0,136359.46266127555,4,0.5984943850862905,26932.59045925973,23.19280221210173,32.06,18.46760838848976,"[21, 147]",517.6501901742095,3630.0,7.3333,0.44618266233397624,0.5984943850862905,3.0600000000000023,8448000.0
TX_24_60_R01_LK0,5655617.828624894,17.979999999999997,-10027.643202935395,0.4545429751953418,-356.48431634220367,5655617.828624894,10899.570083985676,-2644.0980533450993,19707.458863192656,15680.429401213409,4,32407.064480219582,60,24,0.5222840252650318,8190.8135806771215,-1885.5397341825894,48.8,673.1051900291416,9528000.0,161338.96851817964,4,0.5935786973787672,380.360586144315,23.295659628674883,32.48,18.377773870679107,"[21, 166]",593.0843507316977,4280.0,7.3333,0.43922285066855954,0.5935786973787672,3.479999999999997,9528000.0
TX_24_60_R01_LK1,5655617.828624894,17.979999999999997,-21066.68021206051,0.4545429751953418,-754.8422426871991,5655617.828624894,10899.570083985676,-2644.0980533450993,19707.458863192656,15680.429401213409,4,32439.13917136091,60,24,0.5222840252650318,17123.87873323257,-1885.3598934941583,48.8,673.1051900291416,9528000.0,161338.96851817964,4,0.5935786973787672,806.9867689283506,23.295659628674883,32.48,18.377773870679107,"[21, 166]",593.0843507316977,4280.0,7.3333,0.43922285066855954,0.5935786973787672,3.479999999999997,9528000.0
TX_24_60_R01_LK2,5655617.828624894,17.979999999999997,-43745.61822409646,0.4545429751953418,-1568.2760268258269,5655617.828624894,10899.570083985676,-2644.0980533450993,19707.458863192656,15680.429401213409,4,32505.26253968575,60,24,0.5222840252650318,35364.90397821773,-1884.991839849064,48.8,673.1051900291416,9528000.0,161338.96851817964,4,0.5935786973787672,1683.4597811220774,23.295659628674883,32.48,18.377773870679107,"[21, 166]",593.0843507316977,4280.0,7.3333,0.43922285066855954,0.5935786973787672,3.479999999999997,9528000.0
TX_24_60_R01_LK3,5655617.828624894,17.979999999999997,-88045.2106642736,0.4545429751953418,-3137.7275596702193,5655617.828624894,10899.570083985676,-2644.0980533450993,19707.458863192656,15680.429401213409,4,32635.31778234004,60,24,0.5222840252650318,70559.41592204937,-1884.2784525900581,48.8,673.1051900291416,9528000.0,161338.96851817964,4,0.5935786973787672,3395.502504447705,23.295659628674883,32.48,18.377773870679107,"[21, 166]",593.0843507316977,4280.0,7.3333,0.43922285066855954,0.5935786973787672,3.479999999999997,9528000.0
TX_24_60_R01_LK4,5655617.828624894,17.979999999999997,-166691.91266151136,0.4545429751953418,-5859.509571550845,5655617.828624894,10899.570083985676,-2644.0980533450993,19707.458863192656,15680.429401213409,4,32869.17438140926,60,24,0.5222840252650318,131594.61676832306,-1883.0303399390089,48.8,673.1051900291416,9528000.0,161338.96851817964,4,0.5935786973787672,6434.942522472227,23.295659628674883,32.48,18.377773870679107,"[21, 166]",593.0843507316977,4280.0,7.3333,0.43922285066855954,0.5935786973787672,3.479999999999997,9528000.0
